#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
<<<<<<< HEAD
1992	134.776	1735.282	-47.352	0.016	0.007	0.022	0.989	-53.396
1993	128.220	1736.442	-47.340	-0.005	-0.018	0.002	0.994	-53.136
1994	117.364	1741.799	-47.308	-0.005	0.019	0.011	1.029	-52.785
1995	105.299	1748.756	-47.287	0.016	0.035	0.015	1.034	-53.139
1996	92.258	1750.866	-47.271	0.001	-0.001	-0.000	0.975	-53.132
1997	78.505	1754.430	-47.233	-0.001	-0.003	0.002	1.020	-52.709
1998	65.771	1764.983	-47.210	-0.001	-0.003	0.006	1.058	-52.900
1999	54.812	1772.104	-47.207	-0.001	-0.001	0.010	1.022	-53.177
2000	45.656	1772.859	-47.205	0.000	0.003	0.013	1.019	-53.203
2001	37.992	1771.113	-47.198	0.001	0.001	0.009	1.006	-53.214
2002	31.629	1772.601	-47.198	-0.001	-0.001	0.009	1.036	-53.158
2003	26.357	1776.860	-47.198	-0.000	0.002	0.013	1.031	-53.089
2004	21.978	1776.950	-47.197	0.002	0.006	0.016	1.008	-53.337
2005	18.371	1773.853	-47.199	0.002	0.006	0.009	0.993	-53.337
2006	15.374	1774.782	-47.200	0.002	0.004	0.004	1.025	-53.142
2007	12.876	1781.033	-47.199	0.001	0.002	-0.000	1.032	-53.033
2008	10.788	1786.814	-47.203	0.000	-0.000	-0.002	1.022	-53.269
2009	9.032	1793.204	-47.245	-0.000	-0.001	-0.002	1.047	-53.654
2010	7.549	1798.623	-47.299	-0.001	-0.001	-0.002	1.029	-53.616
2011	6.296	1803.114	-47.334	-0.000	0.004	-0.001	1.054	-53.456
2012	5.241	1808.143	-47.351	0.002	0.003	-0.002	1.049	-53.317
2013	4.364	1813.391	-47.354	-0.000	-0.004	-0.005	1.050	-53.257
2014	3.635	1822.459	-47.354	-0.002	-0.003	-0.003	1.084	-53.092
=======
1992	134.549	1735.273	-47.352	0.012	-0.002	0.008	0.984	-53.412
1993	128.273	1736.388	-47.342	-0.006	-0.024	-0.003	0.999	-53.151
1994	117.343	1742.068	-47.311	-0.008	0.017	0.007	1.031	-52.774
1995	105.273	1748.583	-47.288	0.017	0.027	0.011	1.022	-53.165
1996	92.241	1750.727	-47.273	0.000	-0.003	-0.002	0.983	-53.136
1997	78.479	1754.607	-47.233	-0.002	-0.002	-0.000	1.009	-52.659
1998	65.813	1764.534	-47.201	0.000	-0.000	0.003	1.045	-52.874
1999	54.862	1772.140	-47.199	-0.000	-0.000	0.003	1.030	-53.177
2000	45.663	1772.882	-47.198	0.000	0.002	0.004	1.011	-53.217
2001	37.986	1771.090	-47.194	0.001	-0.000	0.002	1.007	-53.262
2002	31.617	1772.669	-47.199	-0.001	-0.002	0.001	1.026	-53.206
2003	26.347	1776.797	-47.202	-0.001	0.001	0.004	1.031	-53.106
2004	21.963	1776.928	-47.202	0.001	0.003	0.007	1.009	-53.350
2005	18.337	1773.831	-47.206	0.001	0.003	0.003	1.001	-53.335
2006	15.346	1774.881	-47.206	0.001	0.002	0.001	1.017	-53.135
2007	12.872	1780.771	-47.200	0.000	0.001	-0.000	1.020	-53.026
2008	10.802	1787.032	-47.204	-0.000	-0.001	-0.001	1.019	-53.283
2009	9.054	1793.082	-47.244	-0.000	-0.002	-0.001	1.032	-53.664
2010	7.565	1798.528	-47.296	-0.001	-0.002	0.000	1.041	-53.584
2011	6.301	1803.339	-47.331	-0.001	0.003	0.001	1.054	-53.427
2012	5.239	1807.961	-47.346	0.002	0.004	0.001	1.052	-53.326
2013	4.361	1813.699	-47.353	0.000	-0.002	-0.002	1.052	-53.284
2014	3.639	1822.368	-47.352	-0.001	-0.002	-0.002	1.060	-53.105
>>>>>>> origin/master
